Run  420:1702991836557389
Run  421:1702991836757381
Run  422:1702991836957340
Run  423:1702991837156900
Run  424:1702991837356897
Run  425:1702991837557343
Run  426:1702991837757343
Run  427:1702991837957342
Run  428:1702991838156992
Run  429:1702991838356936
Run  430:1702991838556968
Run  431:1702991838757364
Run  432:1702991838956949
Run  433:1702991839156932
Run  434:1702991839357214
Run  435:1702991839557353
Run  436:1702991839757327
Run  437:1702991839957341
Run  438:1702991840157420
Run  439:1702991840357337
Run  440:1702991840557361
Run  441:1702991840756931
Run  442:1702991840956985
Run  443:1702991841157345
Run  444:1702991841357089
Run  445:1702991841557768
Run  446:1702991841757156
Run  447:1702991841956938
Run  448:1702991842157332
Run  449:1702991842356995
Run  450:1702991842556974
Run  451:1702991842757050
Run  452:1702991842957343
Run  453:1702991843157339
Run  454:1702991843357322
Run  455:1702991843557339
Run  456:1702991843757104
Run  457:1702991843957321
Run  458:1702991844157199
Run  459:1702991844356886
Run  460:1702991844557046
Run  461:1702991844756835
Run  462:1702991844957332
Run  463:1702991845157351
Run  464:1702991845357329
Run  465:1702991845557328
Run  466:1702991845757333
Run  467:1702991845957331
Run  468:1702991846157333
Run  469:1702991846357131
Run  470:1702991846556947
Run  471:1702991846757315
Run  472:1702991846956966
Run  473:1702991847157338
Run  474:1702991847357331
Run  475:1702991847557347
Run  476:1702991847756886
Run  477:1702991847956938
Run  478:1702991848157327
Run  479:1702991848357309
Run  480:1702991848557335
Run  481:1702991848757345
Run  482:1702991848957461
Run  483:1702991849157369
Run  484:1702991849357368
Run  485:1702991849557334
Run  486:1702991849757325
Run  487:1702991849957222
Run  488:1702991850157324
Run  489:1702991850357334
Run  490:1702991850557331
Run  491:1702991850757435
Run  492:1702991850956824
Run  493:1702991851157365
Run  494:1702991851357322
Run  495:1702991851557376
Run  496:1702991851757312
Run  497:1702991851957311
Run  498:1702991852157313
Run  499:1702991852357344
Run  500:1702991852556866
Run  501:1702991852756973
Run  502:1702991852957367
Run  503:1702991853157784
Run  504:1702991853357330
Run  505:1702991853557350
Run  506:1702991853757335
Run  507:1702991853957329
Run  508:1702991854157477
Run  509:1702991854357512
Run  510:1702991854557377
Run  511:1702991854757330
Run  512:1702991854957325
Run  513:1702991855156893
Run  514:1702991855356958
Run  515:1702991855557327
Run  516:1702991855757337
Run  517:1702991855957436
Run  518:1702991856156973
Run  519:1702991856357352
Run  520:1702991856557326
Run  521:1702991856757331
Run  522:1702991856957305
Run  523:1702991857157360
Run  524:1702991857357306
Run  525:1702991857556901
Run  526:1702991857757055
Run  527:1702991857956822
Run  528:1702991858157330
Run  529:1702991858357360
Run  530:1702991858557318
Run  531:1702991858757359
Run  532:1702991858957391
Run  533:1702991859157353
Run  534:1702991859357375
Run  535:1702991859557331
Run  536:1702991859757316
Run  537:1702991859957350
Run  538:1702991860157315
Run  539:1702991860357327
Run  540:1702991860557332
Run  541:1702991860757340
Run  542:1702991860957344
Run  543:1702991861157331
Run  544:1702991861356917
Run  545:1702991861556875
Run  546:1702991861757326
Run  547:1702991861957332
Run  548:1702991862157331
Run  549:1702991862357331
Run  550:1702991862557338
Run  551:1702991862757362
Run  552:1702991862957354
Run  553:1702991863157329
Run  554:1702991863356910
Run  555:1702991863557313
Run  556:1702991863757331
Run  557:1702991863957365
Run  558:1702991864157369
Run  559:1702991864357346
Run  560:1702991864557323
